ProductTitle,EveryDayVolumnModelList,ProductPrice,ProductSource,ProductSourceImage,Cover,TagName,BloggerCount,LiveCount,Volume,Price,PriceValue,ProductUrl,ProductThirdUrl,HasReply,BrandName,BrandId,BrandDetailUrl,ShopId,RealProductId,IsCommissionRate,CommissionRate,ShopName,ShopDetailUrl,SourceTypeName,IsLigthning,Living,PriceRate,IsPriceBlock,BeginDate,EndDate
尚川无铝双效泡打粉酵母粉家用做包子馒头花卷蛋糕发糕油条5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2599813491-b4c56823f9924a10a745e46280c11766.jpg,烘焙原料/食品添加剂,35,747,3120,3.1w,0.0,#/StaticPage/ProductDetail?relProductId=21205142594491&sourceType=99&timestamp=1717111583&signature=6cc1e2e67dd09cdbd11781639655435c,https://app.kwaixiaodian.com/merchant/shop/detail?id=21205142594491,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,155400,21205142594491,1,50%,尚川旗舰店,#/StaticPage/Shop/Detail?shopId=155400,快手小店,0,,0,-1,,
莉娜专属9.9到手50包 老面味发面王发面宝发酵粉高活性小包酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,1,24,2669,2.6w,0.0,#/StaticPage/ProductDetail?relProductId=22116664555190&sourceType=99&timestamp=1717111583&signature=b20416ff9cd3a90234150784e3d36398,https://app.kwaixiaodian.com/merchant/shop/detail?id=22116664555190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22116664555190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
川秀泡菜菌酸菜菌乳酸菌家用自制韩式酸菜四川泡菜发酵菌粉10g/包,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2851816658-54945798a34e43c5ba06730e56afa15e.jpg,烘焙原料/食品添加剂,8,153,2578,2.6w,0.0,#/StaticPage/ProductDetail?relProductId=15528800114658&sourceType=99&timestamp=1717111583&signature=b44c52daa160191473e09204e7078709,https://app.kwaixiaodian.com/merchant/shop/detail?id=15528800114658,0,川秀,6768,#/StaticPage/BrandDetail?brandId=6768&isTrusted=true,220209,15528800114658,1,40%,川秀烘焙官方旗舰店,#/StaticPage/Shop/Detail?shopId=220209,快手小店,0,,0,-1,,
ZL【粉丝福利】9.9元70袋发面旺王发面宝酵母粉高活性干酵母5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3739288004-94154979a5bf4c7f99ec636bce9225a7.jpg,烘焙原料/食品添加剂,27,415,2477,2.4w,0.0,#/StaticPage/ProductDetail?relProductId=21743989121004&sourceType=99&timestamp=1717111583&signature=987ef0fb0d1e818d6d9c1cb88501bf88,https://app.kwaixiaodian.com/merchant/shop/detail?id=21743989121004,0,超击,228107,#/StaticPage/BrandDetail?brandId=228107&isTrusted=true,332140,21743989121004,0,0%,巢旷调味品专营店,#/StaticPage/Shop/Detail?shopId=332140,快手小店,0,,0,-1,,
尚川老面味复合酵母发面宝酵母粉蒸馒头包子快速发酵蓬松6g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2599813491-847326d18b4144a9baf403f8af23237f.jpg,烘焙原料/食品添加剂,23,1319,2374,2.3w,0.0,#/StaticPage/ProductDetail?relProductId=21108581188491&sourceType=99&timestamp=1717111583&signature=df66b5da79fb18824f28fcb75c0ad120,https://app.kwaixiaodian.com/merchant/shop/detail?id=21108581188491,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,155400,21108581188491,1,50%,尚川旗舰店,#/StaticPage/Shop/Detail?shopId=155400,快手小店,0,,0,-1,,
【小宇专属】9.9到手50包 老面味发面王发面宝发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1563040849-8971cc570c4242e0a40520c762f01383.jpg,烘焙原料/食品添加剂,1,6,2327,2.3w,0.0,#/StaticPage/ProductDetail?relProductId=21901604584849&sourceType=99&timestamp=1717111583&signature=95fba5b5f6f34808626ee174eef3595c,https://app.kwaixiaodian.com/merchant/shop/detail?id=21901604584849,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,132479,21901604584849,0,0%,梵净食品专营店,#/StaticPage/Shop/Detail?shopId=132479,快手小店,0,,0,-1,,
【五格】十八谷0添加低脂营养面粉,[],29.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1476533306-8df44b9b20dc46d7a34bfe909657cb62.jpg,烘焙原料/食品添加剂,1,1,670,2.0w,0.0,#/StaticPage/ProductDetail?relProductId=21936146980306&sourceType=99&timestamp=1717111583&signature=0e1e03b74d72fa44b2342ad69a997d30,https://app.kwaixiaodian.com/merchant/shop/detail?id=21936146980306,0,五格,102244,#/StaticPage/BrandDetail?brandId=102244&isTrusted=true,314582,21936146980306,0,0%,五格食品专营店,#/StaticPage/Shop/Detail?shopId=314582,快手小店,0,,0,-1,,
【九川】发面旺高活性老面发酵粉5克/包,[],3.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-93fa1190f163468099838020f057566d.jpg,烘焙原料/食品添加剂,1,1,4935,1.9w,0.0,#/StaticPage/ProductDetail?relProductId=22071402715576&sourceType=99&timestamp=1717111583&signature=64256d58c8223f75a0c206ddd7f76d8d,https://app.kwaixiaodian.com/merchant/shop/detail?id=22071402715576,0,玉厨缘,167460,#/StaticPage/BrandDetail?brandId=167460&isTrusted=true,209382,22071402715576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
QS【9.9抢50包】老面味发面王发面宝发酵粉高活性小包酵母粉蒸馒,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-669144375-355c057f0958425ba90b443c7857d9e7.jpg,烘焙原料/食品添加剂,26,210,1949,1.9w,0.0,#/StaticPage/ProductDetail?relProductId=21785385613375&sourceType=99&timestamp=1717111583&signature=61f3ff17c885c04681d66555b247b9c3,https://app.kwaixiaodian.com/merchant/shop/detail?id=21785385613375,0,淘小生,73571,#/StaticPage/BrandDetail?brandId=73571&isTrusted=true,226650,21785385613375,0,0%,淘小生食品专营店,#/StaticPage/Shop/Detail?shopId=226650,快手小店,0,,0,-1,,
【小吻宠粉专属】马苏里拉芝士碎400克*2袋（冷冻）,[],59.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1328399633-532452fda93c45de98a80895768d906a.jpg,烘焙原料/食品添加剂,1,30,316,1.9w,0.0,#/StaticPage/ProductDetail?relProductId=21683807264633&sourceType=99&timestamp=1717111583&signature=6a2ec7c5dfd23850abf9a4e708c06edd,https://app.kwaixiaodian.com/merchant/shop/detail?id=21683807264633,0,懒言语,234795,#/StaticPage/BrandDetail?brandId=234795&isTrusted=true,253426,21683807264633,0,0%,懒妞食品专营店,#/StaticPage/Shop/Detail?shopId=253426,快手小店,0,,0,-1,,
【厨房三宝】【拍一发27】 鸡精2包＋酵母粉20包＋十全香5盒,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3619482177-cce9e49e6dae4d9eb2dbd8ce8b136584.jpg,烘焙原料/食品添加剂,2,4,1806,1.8w,0.0,#/StaticPage/ProductDetail?relProductId=22030777186177&sourceType=99&timestamp=1717111583&signature=012995e8340baacf418660c35b68cd82,https://app.kwaixiaodian.com/merchant/shop/detail?id=22030777186177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22030777186177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
奶茶粉（500克）,[],19.99 - 29.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/item_image-601081354-82fcf01c3c8249518117f5707b0b2602.jpg,烘焙原料/食品添加剂,1,45,801,1.8w,0.0,#/StaticPage/ProductDetail?relProductId=21872177357354&sourceType=99&timestamp=1717111583&signature=a970d5fc3abf5fd9a968cb3dcd9f858c,https://app.kwaixiaodian.com/merchant/shop/detail?id=21872177357354,0,,0,,226398,21872177357354,0,0%,伊宁县福榭爱优选店个体店,#/StaticPage/Shop/Detail?shopId=226398,快手小店,0,,0,-1,,
解放碑老面味发面王发面宝发酵粉高活性小包酵母【齐姐专属A51】,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1563040849-8971cc570c4242e0a40520c762f01383.jpg,烘焙原料/食品添加剂,1,72,1766,1.7w,0.0,#/StaticPage/ProductDetail?relProductId=21645338956849&sourceType=99&timestamp=1717111583&signature=5287fbd3d8b786c3bc6dcca044d630a5,https://app.kwaixiaodian.com/merchant/shop/detail?id=21645338956849,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,132479,21645338956849,0,0%,梵净食品专营店,#/StaticPage/Shop/Detail?shopId=132479,快手小店,0,,0,-1,,
AS【拍一发50】 老面味发面王发面宝发酵粉高活性小包酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,59,590,1760,1.7w,0.0,#/StaticPage/ProductDetail?relProductId=21776501650190&sourceType=99&timestamp=1717111583&signature=cc092eda66117007869885c19279fd56,https://app.kwaixiaodian.com/merchant/shop/detail?id=21776501650190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,21776501650190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【五格】十八谷全谷物营养均衡面粉1.25kg/袋（发2袋）,[],39.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1476533306-8df44b9b20dc46d7a34bfe909657cb62.jpg,烘焙原料/食品添加剂,1,2,425,1.7w,0.0,#/StaticPage/ProductDetail?relProductId=22010591452306&sourceType=99&timestamp=1717111583&signature=77f7dc0cf4dcd62a581dc59141bc5817,https://app.kwaixiaodian.com/merchant/shop/detail?id=22010591452306,0,五格,102244,#/StaticPage/BrandDetail?brandId=102244&isTrusted=true,314582,22010591452306,0,0%,五格食品专营店,#/StaticPage/Shop/Detail?shopId=314582,快手小店,0,,0,-1,,
【9.9抢30包】益生菌发面旺发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-135842781-aeaee0d664ae457baddb4e07e5b46058.jpg,烘焙原料/食品添加剂,37,375,1645,1.6w,0.0,#/StaticPage/ProductDetail?relProductId=22151810784781&sourceType=99&timestamp=1717111586&signature=f79fee07535a76a7575430aaba1ea891,https://app.kwaixiaodian.com/merchant/shop/detail?id=22151810784781,0,必琪,232460,#/StaticPage/BrandDetail?brandId=232460&isTrusted=true,329000,22151810784781,0,0%,瀚宇方便速食专营店,#/StaticPage/Shop/Detail?shopId=329000,快手小店,0,,0,-1,,
【佳佳专属】高活性酵母粉发15包,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-4068538814-d69827ffd4bb45d78d239232a517f531.jpg,烘焙原料/食品添加剂,1,2,1612,1.6w,0.0,#/StaticPage/ProductDetail?relProductId=22050516507814&sourceType=99&timestamp=1717111586&signature=c33d961bf31b83ef9426064d99d587f1,https://app.kwaixiaodian.com/merchant/shop/detail?id=22050516507814,0,一燃坊,237864,#/StaticPage/BrandDetail?brandId=237864&isTrusted=true,366809,22050516507814,0,0%,果夫食品专营店,#/StaticPage/Shop/Detail?shopId=366809,快手小店,0,,0,-1,,
【送刮刀+量杯！8袋仅19.9元】豌豆淀粉白凉粉劲道爽滑100g/袋,[],19.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3409582260-09d5a8dbf8f949229af45143e99118f8.jpg,烘焙原料/食品添加剂,4,30,774,1.5w,0.0,#/StaticPage/ProductDetail?relProductId=22115792836260&sourceType=99&timestamp=1717111586&signature=9b2b68beaf851f3727cf419201e76397,https://app.kwaixiaodian.com/merchant/shop/detail?id=22115792836260,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,309723,22115792836260,0,0%,森庄农品广州专卖店,#/StaticPage/Shop/Detail?shopId=309723,快手小店,0,,0,-1,,
9.9发50袋 脆皮油条膨松剂10克无铝害油条粉专用泡打粉复配蓬松剂,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-4a4d50c9301448d19c223eda6391d91b.jpg,烘焙原料/食品添加剂,2,175,1549,1.5w,0.0,#/StaticPage/ProductDetail?relProductId=21765355115190&sourceType=99&timestamp=1717111586&signature=bb29c485c52dbf4f01fc479d154a56cc,https://app.kwaixiaodian.com/merchant/shop/detail?id=21765355115190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21765355115190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【刘大漂亮专属】拍一发100包 家用活性酵母粉3克/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-306f2db8694c44978ab001d7e2515777.jpg,烘焙原料/食品添加剂,1,1,1502,1.5w,0.0,#/StaticPage/ProductDetail?relProductId=22032688395576&sourceType=99&timestamp=1717111586&signature=7e6d26b6166de145a834a2a1b8cba94c,https://app.kwaixiaodian.com/merchant/shop/detail?id=22032688395576,0,会养五谷食方,257274,#/StaticPage/BrandDetail?brandId=257274&isTrusted=true,209382,22032688395576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
安琪高活性耐高糖酵母粉 家用做包子馒头面包发糕烘焙原料5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/item-2396996517-3ba415cd0f17404fb9212f7952728e87.jpg,烘焙原料/食品添加剂,68,1115,1488,1.5w,0.0,#/StaticPage/ProductDetail?relProductId=15348148989517&sourceType=99&timestamp=1717111586&signature=f577d2cd02b947f8714152def7895c00,https://app.kwaixiaodian.com/merchant/shop/detail?id=15348148989517,0,安琪/ANGEL,12688,#/StaticPage/BrandDetail?brandId=12688&isTrusted=true,89250,15348148989517,1,30%,安琪旗舰店,#/StaticPage/Shop/Detail?shopId=89250,快手小店,0,,0,-1,,
【好运来推荐】送刮刀+量杯！8袋仅19.9元豌豆淀粉白凉粉爽滑100g,[],19.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3409582260-09d5a8dbf8f949229af45143e99118f8.jpg,烘焙原料/食品添加剂,2,3,719,1.4w,0.0,#/StaticPage/ProductDetail?relProductId=22195831067260&sourceType=99&timestamp=1717111586&signature=a284ea2e7e0e28144ec9bcab58447bf3,https://app.kwaixiaodian.com/merchant/shop/detail?id=22195831067260,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,309723,22195831067260,0,0%,森庄农品广州专卖店,#/StaticPage/Shop/Detail?shopId=309723,快手小店,0,,0,-1,,
【好运来推荐】4袋仅19.9元 凉皮专用粉陕西做凉皮面粉,[],19.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3409582260-9a321cdbdef94144b8eb2938c5f90d11.jpg,烘焙原料/食品添加剂,1,1,711,1.4w,0.0,#/StaticPage/ProductDetail?relProductId=22195812064260&sourceType=99&timestamp=1717111586&signature=f18224b88d4048598df161122abc52ff,https://app.kwaixiaodian.com/merchant/shop/detail?id=22195812064260,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,309723,22195812064260,0,0%,森庄农品广州专卖店,#/StaticPage/Shop/Detail?shopId=309723,快手小店,0,,0,-1,,
【付天粉丝专属】尚川酵母粉低糖干酵母做馒头面包孝母5g/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-429cca0244a2456da334f4d7e69f6485.jpg,烘焙原料/食品添加剂,5,67,1388,1.4w,0.0,#/StaticPage/ProductDetail?relProductId=21492867347726&sourceType=99&timestamp=1717111586&signature=059d4f63b6af1d0686dc78d50a13e721,https://app.kwaixiaodian.com/merchant/shop/detail?id=21492867347726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21492867347726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
新博明椰蓉粉椰丝碎椰子肉椰饼椰蓉小方面粉面包糠家用烘焙专用,[],4.20 - 12.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1078453636-80884e237ce445fcaeadc898bed30b47.jpg,烘焙原料/食品添加剂,45,1056,1286,1.3w,0.0,#/StaticPage/ProductDetail?relProductId=21112935813636&sourceType=99&timestamp=1717111586&signature=9eb6a857ce0ccfb665700c9ce0150589,https://app.kwaixiaodian.com/merchant/shop/detail?id=21112935813636,0,新博明,67072,#/StaticPage/BrandDetail?brandId=67072&isTrusted=true,94037,21112935813636,1,1%,新博明河南博明专卖店,#/StaticPage/Shop/Detail?shopId=94037,快手小店,0,,0,-1,,
【明星代言】【拍一发27】 鸡精2包酵母粉20包十全香5盒,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3619482177-cce9e49e6dae4d9eb2dbd8ce8b136584.jpg,烘焙原料/食品添加剂,1,2,1344,1.3w,0.0,#/StaticPage/ProductDetail?relProductId=22081357324177&sourceType=99&timestamp=1717111586&signature=e146b6a8bb860a6380474644fbe7ec64,https://app.kwaixiaodian.com/merchant/shop/detail?id=22081357324177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22081357324177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
【粉丝福利】到手60包老味发面王家用发面发酵粉3克装1袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1632372009-323f3c7688dc46cebdb678863c0d9593.jpg,烘焙原料/食品添加剂,1,78,1308,1.3w,0.0,#/StaticPage/ProductDetail?relProductId=21981803062009&sourceType=99&timestamp=1717111586&signature=0119d8887dbb346fc4ca4fc7f717aa66,https://app.kwaixiaodian.com/merchant/shop/detail?id=21981803062009,0,海帝,100896,#/StaticPage/BrandDetail?brandId=100896&isTrusted=true,280213,21981803062009,0,0%,乐陵浩然食品专营店,#/StaticPage/Shop/Detail?shopId=280213,快手小店,0,,0,-1,,
【K】【明星代言】【拍一发27】 鸡精2包＋酵母粉20包＋十全香5盒,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/item_image-3619482177-f516f09b16534c928eeb8e5ce7878cef.jpg,烘焙原料/食品添加剂,1,2,1254,1.2w,0.0,#/StaticPage/ProductDetail?relProductId=22110879244177&sourceType=99&timestamp=1717111586&signature=eb8778b4ec678345c836f52a90289705,https://app.kwaixiaodian.com/merchant/shop/detail?id=22110879244177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22110879244177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
9.9到手50包 老面味发面王发面宝发酵粉高活性酵母粉蒸馒头,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,9,77,1241,1.2w,0.0,#/StaticPage/ProductDetail?relProductId=22015910768190&sourceType=99&timestamp=1717111586&signature=a1baa5b9f582c87a35e0e6c80b227545,https://app.kwaixiaodian.com/merchant/shop/detail?id=22015910768190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22015910768190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【拍一发70包】 家用活性酵母粉3克/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2764424323-56f839e2a2f34ceb9aac27e9163651e7.jpg,烘焙原料/食品添加剂,7,77,1218,1.2w,0.0,#/StaticPage/ProductDetail?relProductId=21762628996323&sourceType=99&timestamp=1717111586&signature=22acb1692a20ede35bf326645a5fb78f,https://app.kwaixiaodian.com/merchant/shop/detail?id=21762628996323,0,会养五谷食方,257274,#/StaticPage/BrandDetail?brandId=257274&isTrusted=true,155449,21762628996323,0,0%,乐陵聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=155449,快手小店,0,,0,-1,,
